filename,width,height,class,xmin,ymin,xmax,ymax
screencapture-autotrader-ca-a-Hyundai-Elantra-Cambridge-Ontario-5_41137904_20100401123616930-2018-12-05-10_47_49.jpg,1677,3223,car,993,473,1013,484
screencapture-linwoodauto-ca-certified-Ford-2011-Ford-Escape-e58464790a0e08ba7f1e022d84c18e13-htm-2018-12-01-19_18_07.jpg,1677,3036,car,966,751,983,778
screencapture-skywayfinecars-ca-certified-Chrysler-2013-Chrysler-200-718d433b0a0e08be698e09ad54b320b9-htm-2018-12-05-10_17_04.jpg,1677,1857,car,901,766,925,790
screencapture-autoparkbarrie-ca-used-vehicle-2014-chevrolet-malibu-1lt-id9102654-htm-2018-12-14-11_19_09.jpg,1472,2873,car,795,558,841,600
screencapture-lecosauto-ca-used-Mercedes-Benz-2012-Mercedes-Benz-E-Class-9816a1b70a0e0a3d6e61229a4301802a-htm-2018-12-07-19_41_45.jpg,1680,2444,car,926,757,939,782
screencapture-murraychev-ca-used-Chevrolet-2013-Chevrolet-Cruze-229151950a0e0a6b0156e180453ecdf6-htm-2018-12-04-16_30_24.jpg,1677,2383,car,960,802,978,834
screencapture-car1-ca-used-vehicle-2011-cadillac-escalade-esv-justin-biebers-custom-made-rwd-id9075223-htm-2018-12-01-09_32_24.jpg,1677,2493,car,900,583,942,625
screencapture-albertahonda-used-Nissan-2012-Nissan-Pathfinder-ba3812210a0e0a6b04eb17fb2d2eab16-htm-2018-12-07-17_30_28.jpg,1680,4726,car,966,798,983,827
screencapture-harmonyhyundai-new-vehicle-2019-hyundai-tucson-preferred-id9099305-htm-2018-12-14-11_32_29.jpg,1472,2516,car,601,335,618,360
screencapture-favoritmotors-ca-used-Subaru-2010-Subaru-Impreza-WRX-STi-toronto-60ec60f90a0e08be0dc69aefbd9e1641-htm-2018-12-01-19_30_09.jpg,1677,2082,car,949,751,966,773
screencapture-cambridgetoyota-used-vehicle-2013-ford-escape-sel-id8909233-htm-2018-12-08-19_42_48.jpg,1680,8833,car,900,632,943,674
screencapture-usedluxurycars-ca-certified-Mercedes-Benz-2011-Mercedes-Benz-E-Class-c1658d700a0e08bc28ec6c71a5c67046-htm-2018-11-30-09_53_17.jpg,1677,3719,car,966,908,982,938
screencapture-hondahouse-used-Ford-2014-Ford-Fusion-1927c6520a0e0a4238d2e2df9d28b8bf-htm-2018-11-22-14_14_32.jpg,1920,3450,car,1085,717,1104,751
screencapture-fairwayautomall-used-vehicle-2013-chevrolet-cruze-lt-turbo-id9071996-htm-2018-12-03-12_47_10.jpg,1677,7702,car,897,601,944,652
screencapture-lecosauto-ca-used-Mercedes-Benz-2012-Mercedes-Benz-E-Class-9816a1b70a0e0a3d6e61229a4301802a-htm-2018-12-07-12_35_43.jpg,1680,2444,car,925,758,940,781
screencapture-lakeheadmotors-ca-used-vehicle-2013-buick-enclave-premium-id9038769-htm-2018-12-03-12_30_44.jpg,1677,8551,car,906,532,926,557
screencapture-markmotorsporsche-inventory-certified-Porsche-Macan-Turbo-Ottawa-Ontario-2017-Jet-Black-Metallic-7534547-2018-12-12-17_26_15.jpg,1920,3240,car,799,472,813,490
screencapture-autotrader-ca-a-honda-pilot-calgary-alberta-5_41555837_200462384015706-2018-12-12-17_18_17.jpg,1472,2361,car,890,585,911,599
screencapture-havakar-certified-Audi-2014-Audi-A6-f2323e930a0e08f721367233db8cd4d1-htm-2018-12-11-09_21_14.jpg,1472,2910,car,625,765,637,787
screencapture-5stardealer-ca-certified-Acura-2013-Acura-RDX-21b8b4ec0a0e08bd50a57aa0c5de9ea2-htm-2018-12-05-12_04_32.jpg,1677,2942,car,927,900,942,925
screencapture-kingstonhonda-used-vehicle-2015-honda-civic-ex-id9051338-htm-2018-12-06-08_25_19.jpg,1677,7460,car,913,527,931,554
screencapture-ontariohyundaicars-used-vehicle-2017-chevrolet-cruze-lt-auto-reduced-price-id8979350-htm-2018-12-14-12_54_12.jpg,1472,3206,car,828,1135,834,1144
screencapture-qewkia-used-Nissan-2005-Nissan-Altima-7510d7b40a0e08be0dc69aefb2ce7c5c-htm-2018-12-06-09_00_44.jpg,1677,3924,car,966,755,983,783
screencapture-rogersmotors-ca-used-Volkswagen-2013-Volkswagen-Golf-b408dc620a0e0a3e0d2c064fd6169a1a-htm-2018-12-07-13_58_24.jpg,1680,3724,car,965,745,985,781
screencapture-brettons-inventory-2011-land-rover-lr4-3127198-2018-12-06-08_08_55.jpg,1677,3832,car,586,465,632,511
screencapture-ajaxhyundai-used-vehicle-2018-hyundai-elantra-gl-se-id9092518-htm-2018-12-12-18_10_00.jpg,1472,7841,car,825,907,837,917
screencapture-reaumechev-VehicleDetails-certified-2014-Chevrolet-Cruze-1LT-Windsor-ON-3341133253-2018-12-14-11_31_08.jpg,1472,3166,car,678,777,696,806
screencapture-boltonhonda-ca-used-Toyota-2007-Toyota-Corolla-40ff096d0a0e08ba5e3a70a40a1625b8-htm-2018-12-01-20_29_46.jpg,1677,5176,car,1022,735,1037,756
screencapture-acuradowntown-ca-used-vehicle-2011-chrysler-town-country-limited-id9044743-htm-2018-12-01-20_30_29.jpg,1677,8298,car,897,614,945,662
screencapture-boltonkia-used-Acura-2008-Acura-MDX-Sport-AS-IS-5e89a2ab0a0e0a6b109d7b75172ac519-htm-2018-12-06-17_16_10.jpg,1680,2741,car,929,797,975,857
screencapture-henleyhonda-used-vehicle-2013-honda-civic-lx-a5-bluetooth-heated-seats-id9007674-htm-2018-11-22-14_09_16.jpg,1920,2442,car,1020,549,1063,587
screencapture-driverzauto-used-vehicle-2013-chrysler-200-lx-id9028235-htm-2018-12-09-15_25_36.jpg,1680,2596,car,900,592,943,635
screencapture-guelphhyundai-certified-BMW-2014-BMW-X3-fe8e55620a0d04fe513b7f21a619a611-htm-2018-11-22-13_12_12.jpg,1920,5682,car,1131,1048,1146,1076
screencapture-pfaffvw-inventory-certified-used-2015-volkswagen-golf-gti-5-dr-2-0t-autobahn-at-dsg-tip-front-wheel-drive-5-door-hatchback-3vw4t7au4fm004073-2018-12-14-11_01_24.jpg,1472,3334,car,944,956,956,973
screencapture-kenshawtoyota-ca-used-vehicle-2011-jeep-grand-cherokee-laredo-id9093449-htm-2018-12-06-08_39_48.jpg,1677,8327,car,912,572,932,596
screencapture-erinmillsacura-ca-used-Mitsubishi-2013-Mitsubishi-Lancer-Evolution-mississauga-e91659d00a0e08bd715eb0937eb46fdf-htm-2018-12-10-18_37_21.jpg,1472,3848,car,857,832,873,861
screencapture-georgianchevrolet-VehicleDetails-used-2011-Mazda-Mazda3-GX-Barrie-ON-3313094573-2018-11-30-16_14_31.jpg,1677,4193,car,760,1023,777,1048
screencapture-camclarkford-used-Jeep-2008-Jeep-Patriot-932b44b50a0e08bb608fed8589e8f5fd-htm-2018-11-23-16_41_22.jpg,1920,3073,car,1086,775,1102,802
screencapture-calgaryhyundai-used-Hyundai-2013-Hyundai-Sonata-dbf20d510a0e0ae9744ea1ffc9f240c3-htm-2018-12-07-19_16_39.jpg,1680,5265,car,1009,1113,1026,1141
screencapture-stampedetoyota-vehicle-details-used-2013-ford-fusion-4dr-sdn-hybrid-titanium-fwd-ne-calgary-ab-id-27294597-2018-12-11-08_59_17.jpg,1562,2295,car,582,597,598,623
screencapture-advantageford-ca-used-vehicle-2018-nissan-rogue-sv-id9061670-htm-2018-12-06-12_03_02.jpg,1680,8690,car,903,617,946,657
screencapture-capital-cars-ca-certified-Mercedes-Benz-2013-Mercedes-Benz-GL-Class-b2a990df0a0e08f721a6a0ded812fd0f-htm-2018-12-03-17_30_18.jpg,1677,2658,car,961,1163,984,1182
screencapture-adamsgm-used-Buick-2014-Buick-Enclave-wetaskiwin-ponoka-ab-00f4e0810a0e0a174f9ccd061fb04c4b-htm-2018-12-06-08_36_40.jpg,1677,5993,car,965,814,983,845
screencapture-bentonfryford-ca-used-Dodge-2010-Dodge-Ram-1500-c0c214de0a0e08b97b37551a1a850ddd-htm-2018-12-03-11_40_38.jpg,1677,3861,car,959,818,984,853
screencapture-wellingtonmotors-used-Toyota-2014-Toyota-Tacoma-d62ec73b0a0e0a17623e2bdd6bb0b1f8-htm-2018-12-07-17_32_44.jpg,1680,5655,car,1008,911,1028,945
screencapture-autoparkmississauga-ca-used-vehicle-2016-volkswagen-jetta-14-tsi-trendline-id9068359-htm-2018-11-23-16_53_41 (1).jpg,1920,2683,car,1020,571,1063,615
screencapture-deejaysautosalesandservices-autotrader-ca-bargain-Hyundai-2015-Hyundai-Sonata-2f9c852b0a0e0a4234ab446fda0ef7bd-htm-2018-11-22-15_02_29.jpg,1920,3225,car,1082,706,1108,744
screencapture-familymotors-ca-used-Dodge-2008-Dodge-Nitro-8a0807670a0e08be65735b2c1251f89a-htm-2018-12-12-16_40_13.jpg,1472,3172,car,865,822,879,854
screencapture-carsmartniagara-ca-certified-Honda-2016-Honda-Civic-f099e2ae0a0e08bc1cb84a3a11a3467a-htm-2018-12-14-12_32_02.jpg,1472,1996,car,798,911,822,936
screencapture-newmarketvolvo-en-used-inventory-volvo-xc60-2017-volvo-xc60-id5691142-2018-12-14-10_57_45.jpg,1472,5753,car,1415,441,1429,462
screencapture-murraychryslerstrathmore-used-Dodge-2013-Dodge-Grand-Caravan-1849062f0a0e0ae75d0c7cfab0941526-htm-2018-12-05-13_27_11.jpg,1677,2482,car,961,825,979,854
screencapture-carcitycanada-ca-used-vehicle-2008-honda-civic-dx-g-id9089952-htm-2018-12-06-08_37_22.jpg,1677,5867,car,899,514,942,559
screencapture-autotrader-ca-a-honda-civic-sedan-montreal-quebec-5_41564614_ct20031113154427458-2018-12-13-18_45_17.jpg,1472,3484,car,889,646,912,662
screencapture-advantageford-ca-used-vehicle-2017-ford-edge-titanium-id9024704-htm-2018-11-23-14_56_02.jpg,1920,9214,car,1022,527,1067,570
screencapture-koncir-certified-Chevrolet-2013-Chevrolet-Equinox-8ab799610a0e0a3a349105cbf1614149-htm-2018-12-05-10_38_33.jpg,1677,1966,car,909,799,918,810
screencapture-visionfinecars-certified-Acura-2013-Acura-ILX-180d18cd0a0e08bd715eb0935085c169-htm-2018-12-03-12_16_58.jpg,1677,2304,car,965,906,978,928
screencapture-bmwgrandriver-used-vehicle-2018-bmw-x3-xdrive30i-id9081881-htm-2018-12-06-08_48_54.jpg,1677,8803,car,899,508,943,552
screencapture-niagarachrysler-ca-certified-Dodge-2013-Dodge-Grand-Caravan-444ee64c0a0e0ae773a94efa17214476-htm-2018-12-05-11_52_46.jpg,1677,4272,car,964,800,984,828
screencapture-gusbrownportperry-VehicleDetails-used-2014-Chevrolet-Cruze-4dr_Sdn_1LT-Port_Perry-ON-3334034133-2018-12-07-13_55_19.jpg,1680,3082,car,780,841,797,868
screencapture-autotrader-ca-a-volkswagen-jetta-mississauga-ontario-5_40634583_20100903134221117-2018-12-07-17_55_52.jpg,1680,3448,car,993,506,1016,523
screencapture-driverzauto-used-vehicle-2011-volkswagen-golf-gti-5-door-id8888315-htm-2018-12-01-18_49_59.jpg,1677,1883,car,894,593,937,635
screencapture-qualitycarsales-co-used-Acura-2014-Acura-ILX-1094e9a20a0e0a3834f5c14a9c3b47db-htm-2018-12-11-10_17_40.jpg,1472,1983,car,806,810,816,820
screencapture-cooksvillehyundai-used-vehicle-2015-ferrari-458-italia-base-id9100325-htm-2018-12-14-10_53_31.jpg,1472,2764,car,827,963,833,971
screencapture-ajaxhyundai-used-vehicle-2018-kia-forte-ex-id9092519-htm-2018-12-13-18_39_24.jpg,1472,7631,car,825,907,835,917
screencapture-autoparkbarrie-ca-used-vehicle-2014-volkswagen-jetta-20-tdi-trendline-id9084375-htm-2018-12-07-17_39_50.jpg,1680,2886,car,901,574,943,616
screencapture-nipashauto-ca-cars-used-2017-Chevrolet-Cruze-Sedan-79462-2018-11-23-16_21_41.jpg,1920,2211,car,1208,763,1237,865
screencapture-ontariohyundaicars-used-vehicle-2018-hyundai-elantra-gl-financing-available-id9060131-htm-2018-12-14-13_00_21.jpg,1472,3307,car,828,1135,833,1144
screencapture-mtcauto-ca-used-Buick-2008-Buick-Enclave-6d441b160a0e08f740dccc974967a52d-htm-2018-11-22-14_27_57.jpg,1920,2141,car,1087,863,1102,879
screencapture-usedluxurycars-ca-certified-GMC-2014-GMC-Sierra-3500HD-d9bb70eb0a0e08bd0aa4aaa174caeec2-htm-2018-12-11-09_04_56.jpg,1472,3193,car,863,907,881,939
screencapture-sherwaynissan-used-vehicle-2013-dodge-challenger-rt-id9076813-htm-2018-12-05-13_11_02.jpg,1677,2565,car,898,524,943,568
screencapture-davisgm-ca-used-vehicle-2012-gmc-canyon-sle-id9066116-htm-2018-11-28-17_00_30.jpg,1920,5949,car,1024,597,1072,647
screencapture-georgetownkia-certified-Kia-2013-Kia-Optima-f0521d880a0e08bb50a70153c1c285cf-htm-2018-12-12-17_03_00.jpg,1472,3850,car,864,870,879,899
screencapture-camclarkford-used-Volkswagen-2011-Volkswagen-Jetta-e9dc36a40a0e08ba2f65f78a9d53df59-htm-2018-12-01-20_19_24.jpg,1677,3199,car,964,784,981,813
screencapture-specialinterestautomobiles-ca-used-vehicle-2014-volkswagen-tiguan-trendline-id9090861-htm-2018-12-07-19_43_08.jpg,1680,7976,car,900,704,944,748
screencapture-pickeringchryslerdodge-ca-used-Chrysler-2014-Chrysler-Town-amp-Country-5dd4d48d0a0e0adf45cc52b4efbd45ae-htm-2018-12-08-20_31_08.jpg,1680,4495,car,971,834,986,857
screencapture-wapitiautosales-used-Ford-2013-Ford-Escape-67c3a1410a0e0a3d60f51e87710a8674-htm-2018-12-04-15_51_00.jpg,1677,3071,car,958,807,971,834
screencapture-davidchevpreowned-bargain-Chevrolet-2013-Chevrolet-Equinox-3c059d4c0a0e0a3f5c1c29bdec2ffea5-htm-2018-12-12-10_17_54.jpg,1472,2224,car,625,645,638,671
screencapture-bulletproofauto-ca-cars-used-2008-Jeep-Grand-Cherokee-SUV-84252-2018-12-06-19_25_01.jpg,1680,2400,car,1095,784,1125,895
screencapture-courtesymitsubishicalgary-used-Mitsubishi-2013-Mitsubishi-Outlander-1d1648f60a0e08bc6226947ce85b8fd5-htm-2018-12-05-10_50_03.jpg,1687,4581,car,970,907,989,940
screencapture-leamingtongm-VehicleDetails-new-2019-Buick-Enclave-Premium-Leamington-ON-3293439433-2018-12-13-18_46_44.jpg,1472,5081,car,677,1180,698,1212
screencapture-royalchev-VehicleDetails-used-2016-Ford-F_150-XLT__LUXURY_PKG-Orangeville-ON-3342050643-2018-12-14-13_25_18.jpg,1472,3685,car,680,918,695,943
screencapture-caronauto-ca-certified-Audi-2013-Audi-A4-40cb80d80a0e08bc1dbc1069ac278fea-htm-2018-12-08-19_29_22.jpg,1680,3607,car,970,795,987,826
screencapture-murraychryslerstrathmore-used-Dodge-2013-Dodge-Grand-Caravan-1849062f0a0e0ae75d0c7cfab0941526-htm-2018-12-05-12_21_12.jpg,1677,2482,car,961,824,977,854
screencapture-northbaymazda-ca-inventory-used-2014-toyota-sienna-le-with-awd-cloth-interior-bluetooth-bucket-seats-awd-mini-van-passenger-5tdjk3dc2es090678-2018-12-07-20_41_47.jpg,1680,4679,car,1035,921,1069,957
screencapture-1000islandstoyota-inventory-used-1086-2013-Toyota-Highlander-2018-12-11-10_09_19.jpg,1472,1547,car,854,471,879,504
screencapture-calgaryhyundai-used-Hyundai-2013-Hyundai-Sonata-dbf20d510a0e0ae9744ea1ffc9f240c3-htm-2018-12-07-19_28_13.jpg,1680,5265,car,1010,1112,1027,1144
screencapture-okesauto-ca-cars-for-sale-2015-ford-focus-se-2018-11-22-12_29_11.jpg,1920,1970,car,1350,940,1384,973
screencapture-airdriedodge-used-Volkswagen-2011-Volkswagen-Tiguan-b42e05640a0e0adf052ed355050ed57a-htm-2018-12-01-20_36_59.jpg,1677,5667,car,1003,977,1027,1013
screencapture-acuradowntown-ca-used-vehicle-2014-nissan-rogue-sl-id9051871-htm-2018-11-28-17_15_30.jpg,1920,8204,car,1017,613,1065,667
screencapture-cooksvillehyundai-used-vehicle-2013-hyundai-santa-fe-sport-id9021825-htm-2018-12-03-12_45_20.jpg,1677,3088,car,899,854,942,896
screencapture-wendellmotor-certified-Chrysler-2013-Chrysler-200-36a2267a0a0e0a1714cd7890d12574a3-htm-2018-12-08-19_36_28.jpg,1680,3984,car,971,899,986,925
screencapture-autotrader-ca-a-Porsche-Cayenne-Toronto-Ontario-5_40923808_20121031102536173-2018-12-12-16_45_29.jpg,1472,3508,car,890,620,911,633
screencapture-wonderlandautomart-used-Nissan-2009-Nissan-Versa-165974f30a0e0a3e5cb03fa73aa610c7-htm-2018-12-01-20_22_22.jpg,1677,2888,car,960,742,983,779
screencapture-burlingtontoyota-ca-used-vehicle-2013-nissan-rogue-id9079207-htm-2018-12-05-10_34_35.jpg,1677,2724,car,899,580,941,621
screencapture-autopiacars-ca-certified-Volkswagen-2010-Volkswagen-Golf-cc460f3a0a0e08be358282a65db54f52-htm-2018-11-30-17_39_43.jpg,1677,3539,car,964,743,982,774
screencapture-fivestarauto-ca-inventory-2011-kia-sorento-3129026-2018-12-06-19_34_19.jpg,1680,3219,car,586,478,632,520
screencapture-cochranedodgechryslerjeep-certified-Ram-2013-Ram-1500-calgary-area-c18be4f90a0e08be358282a6f0d2818c-htm-2018-12-05-11_55_56.jpg,1677,3166,car,961,846,984,882
screencapture-brantfordhyundai-ca-used-Hyundai-2013-Hyundai-Elantra-29bb56d80a0e0adf57370750c5e3b21b-htm-2018-12-03-18_23_47.jpg,1677,3783,car,966,1020,981,1049
screencapture-porschelondon-inventory-used-Porsche-911-Carrera-London-Ontario-2013-Platinum-Silver-Met-2078947-2018-11-22-12_38_22.jpg,1920,2987,car,805,691,826,755
screencapture-murraychev-ca-certified-Chevrolet-2018-Chevrolet-Malibu-19ad608d0a0e0ae84c1f819d51808526-htm-2018-12-12-16_42_29.jpg,1472,2849,car,857,863,876,895
screencapture-autotrader-ca-a-Jeep-Grand-Cherokee-Perth-Ontario-5_41895394_20160415124622367-2018-12-12-16_49_30.jpg,1472,3437,car,890,596,911,610
screencapture-bayking-ca-used-vehicle-2018-dodge-durango-rt-id9100177-htm-2018-12-13-18_39_56.jpg,1472,9301,car,827,1018,834,1028
screencapture-denhamford-ca-used-Volkswagen-2014-Volkswagen-Jetta-wetaskiwin-aa0569340a0e0a6b5e87c542732df0d4-htm-2018-12-07-19_17_38.jpg,1680,3226,car,996,768,1008,791
screencapture-416autoplex-ca-used-Volkswagen-2012-Volkswagen-Touareg-e7cc2e890a0e08ba69fe50b898915b83-htm-2018-12-07-19_49_32.jpg,1680,3571,car,959,706,991,746
screencapture-primelineauto-certified-Subaru-2012-Subaru-Forester-56e1122c0a0e0a3c660fbf68e5358787-htm-2018-12-07-19_37_25.jpg,1680,1785,car,969,779,989,809
screencapture-bmwkingston-ca-used-vehicle-2013-ford-fusion-se-id9048368-htm-2018-12-07-13_02_19.jpg,1680,7419,car,885,672,928,716
screencapture-southviewacura-used-Hyundai-2016-Hyundai-Sonata-8c956d570a0e0ae71ba6c3c28db2c5ef-htm-2018-12-14-12_19_29.jpg,1472,4868,car,904,940,924,974
screencapture-fairviewchrysler-used-Jeep-2018-Jeep-Grand-Cherokee-hamilton-on-56eea01e0a0e08ba5e3a70a492baf2b2-htm-2018-12-12-19_41_22.jpg,1472,4399,car,868,850,880,872
screencapture-gpchrysler-used-Ram-2014-Ram-1500-fd40515d0a0e0ae815ef9364c67cce8b-htm-2018-12-12-16_31_28.jpg,1472,4696,car,908,835,921,857
screencapture-royaloaknissan-ca-new-Nissan-2018-Nissan-Micra-calgary-aa4a877d0a0e0adf052ed355a6288b20-htm-2018-12-13-16_06_45.jpg,1472,2582,car,864,897,879,927
screencapture-laplantecadillac-VehicleDetails-new-2018-Chevrolet-Equinox-LT-Hawkesbury-ON-3064797273-2018-12-12-21_02_29.jpg,1472,5202,car,676,1025,702,1053
screencapture-woodstockhyundai-used-vehicle-2018-hyundai-elantra-gt-gl-id9048851-htm-2018-12-13-18_56_59.jpg,1472,2959,car,828,972,833,980
screencapture-renfrewchrysler-vehicle-details-new-2019-jeep-cherokee-limited-4x4-calgary-ab-id-26940782-2018-12-12-17_07_30.jpg,1562,3130,car,582,526,598,552
screencapture-progressiveautosales-used-vehicle-2013-chevrolet-impala-lt-id8797374-htm-2018-12-05-13_10_10.jpg,1677,7390,car,914,533,931,558
screencapture-cristal2000auto-ca-used-vehicle-2013-audi-a6-20t-premium-id8818955-htm-2018-12-11-09_07_39.jpg,1472,9053,car,826,959,834,969
screencapture-pfaffaudi-used-vehicle-2013-audi-a4-20t-premium-plus-id9079923-htm-2018-12-10-12_43_42.jpg,1680,2897,car,915,565,932,591
screencapture-myfamilyhonda-used-vehicle-2017-toyota-tundra-sr5-plus-57l-v8-id8924215-htm-2018-11-22-12_09_55.jpg,1920,2354,car,1028,633,1045,658
screencapture-bmwautohaus-ca-used-vehicle-2014-bmw-m235i-id9061623-htm-2018-12-11-09_57_28.jpg,1472,8304,car,828,1131,833,1139
screencapture-cooksvillehyundai-used-vehicle-2018-toyota-corolla-id8983593-htm-2018-12-14-10_54_57.jpg,1472,2806,car,827,968,833,976
screencapture-doyledodge-certified-Dodge-2014-Dodge-Journey-244201430a0e0a1715b8a8c885cac8bf-htm-2018-11-22-14_38_30.jpg,1920,4269,car,1091,978,1106,1001
screencapture-donvalleynorthlexus-used-Lexus-2010-Lexus-IS-250-13c44d2e0a0e0c5a710c91ac6adb5536-htm-2018-11-30-17_24_46.jpg,1677,2234,car,963,795,981,832
screencapture-marynurse-VehicleDetails-used-2016-Cadillac-ATS_Coupe-Luxury_Collection_AWD-Whitby-ON-3341354033-2018-12-14-12_28_31.jpg,1472,3551,car,678,905,697,933
screencapture-autohousekingston-ca-inventory-2015-volvo-xc60-3134718-2018-12-12-16_20_41.jpg,1472,3068,car,489,473,529,514
screencapture-betterwayautosales-certified-Dodge-2014-Dodge-Grand-Caravan-hamilton-f4bf074b0a0e0c59710f29dfc503737b-htm-2018-11-22-14_31_12.jpg,1920,4499,car,1083,816,1104,848
screencapture-mcgeemotors-ca-VehicleDetails-used-2015-Hyundai-Sonata-Limited-_NAV-_LEATHER-_PANO_ROOF-____One_owner___-139-33_B-W-Goderich-ON-3294257633-2018-12-12-17_05_16.jpg,1472,4468,car,679,943,695,970
screencapture-tandthonda-ca-used-vehicle-2006-honda-civic-lx-id9060339-htm-2018-11-22-14_11_22.jpg,1920,6958,car,1020,587,1067,633
screencapture-jimthompsonchrysler-certified-Kia-2015-Kia-Rio-Kingston-ON-098d6dd40a0e08b93210bf348ddc2865-htm-2018-11-23-16_17_10.jpg,1920,2876,car,1092,893,1105,916
screencapture-calgaryautoquest-ca-certified-Land-Rover-2010-Land-Rover-Range-Rover-7f5535990a0e08f704d62b6a3e12c97b-htm-2018-12-06-19_56_29.jpg,1680,2169,car,722,728,738,751
screencapture-greymotors-certified-Nissan-2013-Nissan-Sentra-fe0159390a0e0a3e633d75e58f6bfd8e-htm-2018-12-10-12_50_31.jpg,1680,3469,car,968,803,983,832
screencapture-mazdaoftoronto-bargain-Mazda-2013-Mazda-Mazda3-d7b47eac0a0e0a3c687c27d0623f68ea-htm-2018-12-09-09_52_49.jpg,1680,3354,car,967,752,985,784
screencapture-wellingtonmotors-certified-Nissan-2013-Nissan-Rogue-895180760a0e0ae7143e79527ade33d5-htm-2018-12-03-18_45_17.jpg,1677,5678,car,1003,910,1028,946
screencapture-gatineaugm-VehicleSearchResults-2018-12-14-12_42_28.jpg,1472,3144,car,702,475,717,501
screencapture-shawgmc-used-Toyota-2014-Toyota-Corolla-3b78dc750a0e0a174bb89ebf79d79466-htm-2018-12-07-19_21_54.jpg,1680,3485,car,971,810,985,842
screencapture-attrellhyundai-used-vehicle-2017-hyundai-santa-fe-sport-limited-id9060078-htm-2018-12-05-10_23_27.jpg,1677,2594,car,884,586,927,632
screencapture-newmarkethyundai-inventory-used-2565-2014-Toyota-Matrix-2018-12-07-17_58_44.jpg,1705,1626,car,857,567,900,612
screencapture-boltonnissan-ca-certified-Chevrolet-2014-Chevrolet-Malibu-e9715a7a0a0e08b9570d025962414ff8-htm-2018-12-09-17_27_07.jpg,1680,5091,car,1023,735,1041,759
screencapture-ashiemotorsales-used-Chevrolet-2014-Chevrolet-Camaro-5a936d4d0a0e08bd0aa4aaa15077c057-htm-2018-12-10-13_22_08.jpg,1680,3219,car,965,724,984,759
screencapture-fiestamotors-ca-used-Mazda-2014-Mazda-Mazda3-ffb34b060a0e08bd715eb093c28cb770-htm-2018-12-07-12_47_47.jpg,1680,2508,car,969,840,982,852
screencapture-autotrader-ca-a-Lexus-IS-Toronto-Ontario-5_40577327_20101022080026966-2018-12-13-11_33_58.jpg,1472,3705,car,891,619,911,633
screencapture-donvalleynorthhyundai-used-Lexus-2014-Lexus-IS-250-516e9a250a0e08b9234fccd9996bbd30-htm-2018-12-07-17_11_40.jpg,1680,2316,car,964,787,984,822
screencapture-davewoodpre-owned-used-Nissan-2014-Nissan-Sentra-f81624360a0e0a3e084c77da180c3f4a-htm-2018-12-07-12_57_08.jpg,1680,3207,car,961,775,987,813
screencapture-northwesttoyota-ca-used-vehicle-2009-mitsubishi-lancer-se-id9090614-htm-2018-12-06-17_16_47.jpg,1680,6561,car,892,756,935,800
screencapture-autotrader-ca-a-Cadillac-ATS-Toronto-Ontario-5_40328779_20101022080026966-2018-12-14-12_17_41.jpg,1472,3589,car,890,619,912,633
screencapture-autotrader-ca-a-Hyundai-Sonata-Toronto-Ontario-5_41089944_20101022080026966-2018-12-14-13_27_31.jpg,1472,3607,car,890,619,911,634
screencapture-murrayhyundaimedicinehat-used-Toyota-2012-Toyota-RAV4-616560e50a0e0a172f9264f5b9a68fdb-htm-2018-12-07-12_11_31.jpg,1680,2366,car,962,775,979,805
screencapture-newroads-ca-used-hf-newroads-chrysler-vehicle-2017-ram-1500-longhorn-id9096190-htm-2018-12-14-12_25_29.jpg,1472,3387,car,828,938,834,948
screencapture-jpmotors-used-vehicle-2015-subaru-outback-25i-touring-package-id9099600-htm-2018-12-12-16_55_18.jpg,1472,2913,car,828,908,833,917
screencapture-stormyscarsales-ca-used-Nissan-2011-Nissan-Titan-b2f953dd0a0e0c5b5b47866cbe723345-htm-2018-11-30-10_52_38.jpg,1677,3399,car,961,851,983,887
screencapture-sherwaynissan-used-vehicle-2011-hyundai-elantra-touring-id9063808-htm-2018-12-02-08_17_40.jpg,1677,2559,car,896,611,954,670
screencapture-woodstockhyundai-used-vehicle-2018-kia-optima-lx-id8960714-htm-2018-12-14-11_07_36.jpg,1472,2964,car,822,973,838,989
screencapture-autotrader-ca-a-Audi-Q7-Scarborough-Ontario-5_41966779_20160908190331714-2018-12-14-12_46_49.jpg,1472,3163,car,888,596,911,610
screencapture-autoparkbarrie-ca-used-vehicle-2017-hyundai-accent-id9100355-htm-2018-12-12-16_21_42.jpg,1472,2691,car,796,556,840,598
screencapture-kingstonacura-used-vehicle-2015-honda-civic-ex-id9051338-htm-2018-12-06-10_22_38.jpg,1677,7440,car,912,508,931,532
screencapture-twinoaksauto-certified-Acura-2014-Acura-RDX-2e2490e10a0e08bd715eb0930d5be46c-htm-2018-12-08-20_30_37.jpg,1680,3493,car,964,747,985,781
screencapture-midwaynissan-bargain-Chevrolet-2013-Chevrolet-Malibu-13f33ae70a0e0a6b3bbc80b2bb6dffae-htm-2018-11-22-14_18_03.jpg,1920,6904,car,1092,826,1106,850
screencapture-malibumotors-ca-certified-Mercedes-Benz-2014-Mercedes-Benz-S-Class-9af1399e0a0e08be1abeff555cc8dec4-htm-2018-12-07-12_50_51.jpg,1680,4858,car,967,869,984,899
